peptide_id,sequence_length,n_trp,n_tyr,n_phe,n_pro,epsilon_214_published,purity,aaa_ratio,aaa_cv,actual_concentration,rt,height,area,conc_u_m,hplc_dilution_factor,batch,aaa_adj,hplc_conc_raw,hplc_df,hplc_adj,diff_adj
PEP-0092,8,0,0,2,0,17286,0.89299,0.35055,12.1411397470133,0.626075289,10.493,632.32489164521,91.4297440361115,17.6307886991615,5,4,626.075289,17.6307886991615,5,264.4618304874225,-361.6134585125775
PEP-0056,10,0,1,0,0,19106,0.91593,0.341357142857143,17.915754410377,0.625318495714286,7.05833333333333,257.930117755026,117.840855077935,20.5591358871445,5,4,625.318495714286,20.5591358871445,5,308.3870383071675,-316.9314574071185
PEP-0055,9,0,0,0,1,15595,0.7304,0.41765625,12.5457285925356,0.61011225,,,140.278462798335,36.1915538695394,5,4,610.11225,36.1915538695394,5,542.873308043091,-67.238941956909
PEP-0064,7,0,0,1,0,10932,0.902,0.3339375,13.1156307310721,0.60242325,8.8415,332.504774006349,76.0067497913988,23.1756158651661,5,4,602.4232499999999,23.1756158651661,5,347.6342379774915,-254.7890120225084
PEP-0120,7,0,1,0,0,11188,0.96675,0.3111,16.7601783467127,0.60151185,12.4656666666667,709.543915310744,103.259896931777,30.7650747621788,5,4,601.51185,30.7650747621788,5,461.476121432682,-140.03572856731802
PEP-0066,7,0,0,0,0,10971,0.62821,0.474642857142857,14.1858937571055,0.596350778571429,7.59433333333333,190.343835669766,92.203572316801,28.0143324269441,5,4,596.350778571429,28.0143324269441,5,420.2149864041615,-176.13579216726754
PEP-0106,9,0,1,2,1,31255,1.0,0.294964285714286,12.7782581175169,0.589928571428571,10.9391666666667,1154.0966670445,362.894816833781,42.3250311212714,5,4,589.928571428571,42.3250311212714,5,634.875466819071,44.9468953905
PEP-0245,13,0,0,1,1,34787,1.0,0.290125,13.8018479042163,0.58025,,,199.060145696509,20.6631109550437,5,5,580.25,20.6631109550437,5,309.9466643256555,-270.3033356743445
PEP-0343,13,0,1,1,0,27522,1.0,0.29,13.51,0.58,10.8833333333333,818.056062903025,211.187210490258,25.5779873665017,5,6,580.0,25.5779873665017,5,383.6698104975255,-196.33018950247447
PEP-0050,8,0,1,1,0,17365,98.057,0.2943,14.5177203399653,0.577163502,12.4311666666667,1177.56176793362,226.47542202234,43.4735429546675,5,1,577.163502,43.4735429546675,5,652.1031443200125,74.93964232001247
PEP-0146,7,0,0,3,0,21316,0.93304,0.304,8.94531226374154,0.56728832,12.076,992.033557185558,340.735414918221,53.2832011819324,5,4,567.28832,53.2832011819324,5,799.2480177289859,231.95969772898596
PEP-0059,7,0,1,0,1,13805,0.80466,0.35125,13.5513472268991,0.56527365,8.7915,424.610954961123,73.3213274123264,21.9590678084236,5,4,565.27365,21.9590678084236,5,329.38601712635403,-235.88763287364597
PEP-0314,16,0,3,1,1,48518,0.70746,0.282138889,11.39925373,0.564277778,,,673.137690645875,48.9451454344811,5,6,564.277778,48.9451454344811,5,734.1771815172165,169.89940351721646
PEP-0102,10,0,1,0,0,14330,0.88838,0.3164375,14.2989001266413,0.5622334925,11.3273333333333,1032.62273527424,152.493298659872,35.471807085339,5,4,562.2334925,35.471807085339,5,532.077106280085,-30.15638621991502
PEP-0032,7,0,0,0,0,5980,80.964,0.346125,8.99611370846893,0.56047329,11.5178333333333,901.53488708048,68.936321639063,38.4260432770696,5,1,560.47329,38.4260432770696,5,576.390649156044,15.917359156043972
PEP-0115,9,0,0,2,0,18344,0.8386,0.333166666666667,14.2568652723114,0.558787133333333,12.3558333333333,1055.79054744796,247.754445887316,45.020069393683,5,4,558.7871333333329,45.020069393683,5,675.301040905245,116.51390757191211
PEP-0139,8,0,0,3,0,27345,0.98091,0.2814,14.0203044624818,0.552056148,9.9105,618.197942534398,310.83924478665,37.8910519639971,5,4,552.056148,37.8910519639971,5,568.3657794599565,16.30963145995645
PEP-0078,9,0,0,0,1,10363,1.0,0.2754,2.39279767282013,0.5508,11.406,259.987211702155,33.5126633571017,14.530291084418,5,4,550.8,14.530291084418,5,217.95436626627,-332.84563373373
PEP-0142,8,0,0,3,0,22228,0.97984,0.2810625,20.7949087671888,0.55079256,11.2453333333333,837.731461526148,262.340447352006,39.3408384847948,5,4,550.79256,39.3408384847948,5,590.112577271922,39.320017271921984
PEP-0117,9,0,0,1,0,13119,0.72429,0.379714285714286,14.996862005389,0.55004652,11.9328333333333,899.475392068591,184.534306953632,46.8872899239353,5,4,550.04652,46.8872899239353,5,703.3093488590295,153.26282885902947
PEP-0022,7,0,0,1,0,11200,100.0,0.273,13.57042751124,0.546,11.751,804.04803094483,124.677757164667,37.1064753466271,5,1,546.0,37.1064753466271,5,556.5971301994065,10.59713019940648
PEP-0001,7,0,0,1,1,13691,94.497,0.287,10.8260929250113,0.54241278,10.9381666666667,909.934095320536,155.180425387443,46.9560715890352,5,1,542.41278,46.9560715890352,5,704.3410738355279,161.92829383552794
PEP-0042,7,0,0,1,0,11156,97.545,0.2775,8.89568362978897,0.54137475,11.7273333333333,716.107272866066,121.770829864981,36.38425656298,5,1,541.3747500000001,36.38425656298,5,545.7638484447,4.3890984446999255
PEP-0040,7,0,1,0,0,11238,93.328,0.2889,18.9870782190474,0.539249184,11.8135,1333.36427875803,118.423809178319,35.1260037902115,5,1,539.249184,35.1260037902115,5,526.8900568531725,-12.359127146827518
PEP-0039,7,0,0,0,0,5956,86.317,0.312,8.54634078588038,0.53861808,11.5018333333333,921.903173749512,74.2955682965039,41.5802374616655,5,1,538.61808,41.5802374616655,5,623.7035619249824,85.08548192498245
PEP-0016,7,0,0,0,0,5950,97.263,0.27615,10.6967073429549,0.537183549,10.7805,455.825323080187,66.536013679608,37.2750776916571,5,1,537.183549,37.2750776916571,5,559.1261653748566,21.942616374856584
PEP-0008,7,0,0,0,1,8717,93.921,0.2845,11.9285433363136,0.53441049,10.9666666666667,605.180552694828,110.948560921563,61.2096220465423,5,1,534.41049,61.2096220465423,5,918.1443306981344,383.7338406981345
PEP-0041,7,0,0,0,0,6030,97.08,0.274125,10.2699449406968,0.5322411,11.8443333333333,461.867286563528,77.0986282577214,42.6194738848654,5,1,532.2411000000001,42.6194738848654,5,639.292108272981,107.05100827298088
PEP-0038,7,0,0,0,0,11047,82.908,0.3192,8.38917797761083,0.529284672,11.1065,1109.88068458775,126.690119807055,38.2276092474746,5,1,529.284672,38.2276092474746,5,573.414138712119,44.12946671211898
PEP-0121,9,0,0,0,1,10411,0.98259,0.269071428571428,13.449033924734,0.52877379,8.71666666666667,813.053212875402,122.898528609716,52.9552432823664,5,4,528.7737900000001,52.9552432823664,5,794.3286492354961,265.554859235496
PEP-0122,8,0,0,1,0,12134,0.86919,0.3035,11.8189788387367,0.52759833,9.80966666666667,648.127477544318,170.556079225658,46.8534913536779,5,4,527.59833,46.8534913536779,5,702.8023703051686,175.20404030516852
PEP-0076,7,0,0,0,1,8578,0.89526,0.291642857142857,14.5196484397129,0.522192368571429,9.48033333333333,357.210606503713,45.5754542404829,25.7357582249043,5,4,522.192368571429,25.7357582249043,5,386.03637337356446,-136.15599519786457
PEP-0070,11,0,0,1,0,15100,0.84802,0.30696875,11.9299558663648,0.52063127875,9.59483333333333,610.798072554959,75.9603513821421,16.7682894883316,5,4,520.6312787500001,16.7682894883316,5,251.524342324974,-269.1069364250261
PEP-0110,12,0,2,0,0,21466,0.94783,0.272428571428571,14.8494405046388,0.516431945714286,11.6535,1338.83075386106,176.826988663932,27.4584596825883,5,4,516.4319457142859,27.4584596825883,5,411.8768952388245,-104.55505047546144
PEP-0017,7,0,0,3,1,24018,100.0,0.257625,6.54212665334621,0.51525,14.3856666666667,1116.38180208878,243.052769693313,37.959794732592,5,1,515.25,37.959794732592,5,569.3969209888801,54.14692098888008
PEP-0304,15,0,0,0,0,23756,0.8778,0.25728125,15.50952714,0.5145625,,,281.552165831818,39.5061129583849,5,6,514.5625,39.5061129583849,5,592.5916943757735,78.0291943757735
